Time,Motor 0 Position,Motor 1 Position,Motor 0 Torque,Motor 1 Torque,Force
2.5160775170006673,0.013880684971809387,0.0016002655029296875,0.03169173374772072,-0.04244436323642731,flight
2.5207099550007115,0.014557957649230957,0.004647672176361084,-0.037461183965206146,-0.44438907504081726,flight
2.5251719890002278,0.016077667474746704,0.005955874919891357,-0.07299003005027771,-0.3865624666213989,flight
2.5294800080009736,0.01732081174850464,0.005922555923461914,-0.22481082379817963,-0.19806811213493347,flight
2.5338173790005385,0.017243996262550354,0.005374252796173096,-0.2253335863351822,-0.06484144181013107,flight
2.5437380370003666,0.01723313331604004,0.0011089444160461426,-0.07170970737934113,-0.057705357670784,flight
2.5490746819996275,0.017149925231933594,-0.0014595389366149902,-0.09668087214231491,0.020715586841106415,flight
2.5540988150005433,0.016271784901618958,-0.004069685935974121,-0.07900025695562363,0.12285379320383072,flight
2.559841210000741,0.01444709300994873,-0.005983173847198486,-0.044021692126989365,0.17744824290275574,flight
2.5652650200008793,0.013368010520935059,-0.007061600685119629,-0.012704189866781235,0.11468661576509476,flight
2.5697775349999574,0.013203680515289307,-0.007302999496459961,0.013842688873410225,0.04019876942038536,flight
2.5744814709996717,0.013235434889793396,-0.0071021318435668945,-0.021947525441646576,0.010992701165378094,flight
2.5790641510011483,0.01319141685962677,-0.006531178951263428,-0.03248078003525734,-0.0008509596809744835,flight
2.5837661799996567,0.013239830732345581,-0.006170749664306641,-0.05546083301305771,-0.050343409180641174,flight
2.588881384999695,0.013209536671638489,-0.006107032299041748,-0.0610676035284996,-0.06399723887443542,flight
2.5932758649996686,0.013229310512542725,-0.006356775760650635,-0.06210048124194145,-0.06233316659927368,flight
2.599685691000559,0.013245344161987305,-0.007117152214050293,-0.06943240761756897,-0.0319673977792263,flight
2.6048792470010085,0.013244569301605225,-0.007573843002319336,-0.08025289326906204,-0.020195981487631798,flight
2.609106971000074,0.013220012187957764,-0.007864177227020264,-0.07235144823789597,-0.00433921255171299,flight
2.6133490840002196,0.01322704553604126,-0.008132755756378174,-0.08571583777666092,0.00029929541051387787,flight
2.6178161179996096,0.013229608535766602,-0.008184254169464111,-0.068863146007061,-0.013502714224159718,flight
2.6222984850010107,0.013241156935691833,-0.008085668087005615,-0.07954327017068863,-0.017873747274279594,flight
2.6266941129997576,0.013208523392677307,-0.008023738861083984,-0.07092729955911636,-0.021872101351618767,flight
2.6309297820007487,0.01322983205318451,-0.007927179336547852,-0.08742794394493103,-0.022275563329458237,flight
2.6351886720003677,0.013225048780441284,-0.007924497127532959,-0.08842018991708755,-0.035161249339580536,flight
2.6435718259999703,0.013236165046691895,-0.007987260818481445,-0.08678246289491653,-0.04382758215069771,flight
2.6486624389999633,0.013167455792427063,-0.007998228073120117,-0.09393760561943054,-0.03186950087547302,flight
2.653716071999952,0.013146281242370605,-0.007977664470672607,-0.07329938560724258,-0.03705462068319321,flight
2.659470059999876,0.013129562139511108,-0.007996022701263428,-0.07030803710222244,-0.03818603605031967,flight
2.663765912000599,0.013120681047439575,-0.00798887014389038,-0.061286795884370804,-0.029696401208639145,flight
2.6682237240001996,0.01312275230884552,-0.007975995540618896,-0.08058638870716095,-0.03283427283167839,flight
2.6740077859994926,0.01311810314655304,-0.007995545864105225,-0.0702180564403534,-0.035759299993515015,flight
2.6793821520004713,0.013087272644042969,-0.00797039270401001,-0.0792103186249733,-0.03832106664776802,flight
2.6854722070002026,0.01307666301727295,-0.0012628436088562012,-0.3211425542831421,-0.15088702738285065,flight
2.690675965999617,0.03238435089588165,0.020450949668884277,-0.049716051667928696,-0.5562334656715393,flight
2.6950595020007313,0.04965461790561676,0.03664088249206543,-1.2054524421691895,-1.6519811153411865,flight
2.7012562950003485,0.06334280967712402,0.048933565616607666,-1.4714909791946411,-1.3559716939926147,flight
2.7072141120006563,0.0651162713766098,0.05162543058395386,-1.751272439956665,-1.5852283239364624,flight
2.7123105770006077,0.06476396322250366,0.04600703716278076,-0.7874029278755188,-0.6479567885398865,flight
2.7176024640011747,0.06279166042804718,0.04722309112548828,-0.2646465301513672,0.019803619012236595,flight
2.722553061999861,0.06649671494960785,0.053634703159332275,-0.09177056699991226,-0.12399934232234955,flight
2.728227681000135,0.07279080152511597,0.0609661340713501,-0.7547001242637634,-1.0139875411987305,flight
2.7335746959997778,0.07758928835391998,0.06498491764068604,-0.8194851875305176,-0.8769606351852417,flight
2.7400111139995715,0.07886795699596405,0.06427884101867676,-0.8222339749336243,-0.845121443271637,compression
2.745918394999535,0.08169108629226685,0.06832724809646606,-0.01867057755589485,-0.017024453729391098,compression
2.7509502499997325,0.0879799872636795,0.07467323541641235,0.0481545589864254,0.009067552164196968,compression
2.7558334420009487,0.0928848534822464,0.08045607805252075,-0.026315338909626007,-0.02358144335448742,compression
2.7606362650003575,0.09811195731163025,0.08540469408035278,-0.05491409823298454,-0.06469862908124924,compression
2.7669855180010927,0.10327661037445068,0.08986973762512207,-0.07285311818122864,-0.06279151141643524,compression
2.7737510959996143,0.10947296023368835,0.09630662202835083,-0.055469486862421036,-0.03698709234595299,compression
2.7827321810000285,0.11654847860336304,0.10390079021453857,-0.028441619127988815,-0.04131023585796356,compression
2.7892236900006537,0.12397712469100952,0.11185681819915771,-0.056335002183914185,-0.07365252077579498,compression
2.7952992459995585,0.13022303581237793,0.11814767122268677,-0.12470219284296036,-0.1471499502658844,compression
2.800311398001213,0.13696616888046265,0.12459391355514526,-0.11817615479230881,-0.1200762689113617,compression
2.805271477000133,0.1434514820575714,0.13058269023895264,-0.14926275610923767,-0.14787019789218903,compression
2.810661343000902,0.15089955925941467,0.13751661777496338,-0.1183658018708229,-0.08621833473443985,compression
2.8155213310001272,0.15767160058021545,0.14419084787368774,-0.1721135377883911,-0.18535509705543518,compression
2.820478687999639,0.16529393196105957,0.15100401639938354,-0.1418430209159851,-0.16602304577827454,compression
2.8268179780006903,0.17383766174316406,0.16012507677078247,-0.12337201833724976,-0.12103782594203949,compression
2.8315285070002574,0.18167242407798767,0.16759181022644043,-0.1913110315799713,-0.22823822498321533,compression
2.836800580000272,0.1887129247188568,0.17554599046707153,-0.20728950202465057,-0.1668199747800827,compression
2.8418013800001063,0.1973600685596466,0.18336373567581177,-0.15494807064533234,-0.16951926052570343,compression
2.8467100159996335,0.20607396960258484,0.19169330596923828,-0.23962260782718658,-0.18672703206539154,compression
2.8514488590008114,0.21499517560005188,0.20033270120620728,-0.3036552667617798,-0.1881595402956009,compression
2.8565524160003406,0.22458699345588684,0.2099463939666748,-0.27949464321136475,-0.2630269229412079,compression
2.861587845000031,0.23611173033714294,0.22029435634613037,-0.23709090054035187,-0.2699364721775055,compression
2.86679134500082,0.24732229113578796,0.23121455311775208,-0.3854158818721771,-0.30314743518829346,compression
2.8717976450006972,0.25841620564460754,0.24328525364398956,-0.251477986574173,-0.3040793538093567,compression
2.8773963029998413,0.2723209857940674,0.2557169795036316,-0.3422932028770447,-0.3631492555141449,compression
2.885229599000013,0.29311516880989075,0.27628228068351746,-0.3211536407470703,-0.24620309472084045,compression
2.8936489560001064,0.3228086233139038,0.30532753467559814,-0.47410836815834045,-0.5230674743652344,compression
2.9003470900006505,0.35013970732688904,0.3315795958042145,-0.5700758099555969,-0.518464207649231,compression
2.906023245999677,0.3767217993736267,0.3592987656593323,-0.764642596244812,-0.7891511917114258,compression
2.911828141001024,0.402779757976532,0.3873991370201111,-0.7304716110229492,-0.12506546080112457,compression
2.9172596170010365,0.40118467807769775,0.39207226037979126,-0.7308551073074341,-0.5001819133758545,compression
2.9216802080009074,0.40115654468536377,0.3819352388381958,0.03267458826303482,-0.18002533912658691,extension
2.927953296000851,0.39252716302871704,0.36996743083000183,-1.0564227104187012,-1.4279489517211914,extension
2.934183903000303,0.38451212644577026,0.354206919670105,-1.7048860788345337,-1.5750892162322998,extension
2.9392089619996113,0.3653201460838318,0.3266781270503998,-1.8055702447891235,-1.917319655418396,extension
2.94417754099959,0.3463830053806305,0.31031274795532227,-2.0985589027404785,-1.8162399530410767,extension
2.949473594000665,0.3374640941619873,0.3019721210002899,-1.7427735328674316,-1.5740432739257812,extension
2.9547785180002393,0.3241138160228729,0.2891782522201538,-1.8517343997955322,-1.7122981548309326,extension
2.9602066420011397,0.30950698256492615,0.27292683720588684,-2.0150792598724365,-1.6955314874649048,extension
2.9652424979994976,0.2975185811519623,0.2612040340900421,-1.7851098775863647,-1.6838852167129517,extension
2.9702888339998026,0.28460413217544556,0.25035786628723145,-1.8428590297698975,-1.6431760787963867,extension
2.975558592001107,0.27239149808883667,0.23953478038311005,-1.7539836168289185,-1.730212926864624,extension
2.980538207000791,0.2610512673854828,0.2287144809961319,-1.9098851680755615,-1.6305515766143799,extension
2.9859436660008214,0.25070202350616455,0.21814876794815063,-1.8235986232757568,-1.6792486906051636,extension
2.992620523000369,0.23820608854293823,0.20542871952056885,-1.9136168956756592,-1.6099662780761719,extension
2.9996469460002118,0.22306743264198303,0.19035249948501587,-1.8245723247528076,-1.6592742204666138,extension
3.0048969270010275,0.21147394180297852,0.18060600757598877,-1.5394787788391113,-1.2675668001174927,extension
